group,name,model,description,clock_ghz,array_rows,array_cols,bidirectional,systolic_units,vector_cores,access_cores,vec_simd,exp_lat,access_bw,dma_channels,hbm_bw_tb_s,hbm_lat_cycles,ibuf_kb,obuf_kb,stage_double_buffer,model_sram,tile_rows,tile_cols,mode,num_layers,hidden_dim,head_dim,intermediate_dim,num_q_heads,num_kv_heads,gqa_group,prompt_len,gen_steps,max_seq_len,kv_cache,cycles,MACs,hbm_bytes,systolic_util_pct,systolic_0_util_pct,systolic_1_util_pct,dma_util_pct,vec_util_pct,access_util_pct,roofline_eff_pct,roofline_bound,compute_bound_cyc,memory_bound_cyc,ttft_ns,decode_tps,tflops_achieved,hbm_bw_achieved_tb_s,tflops_peak,hbm_util_pct,arith_intensity,ttft_per_token_ns,bytes_per_token,systolic_imbalance,mem_compute_ratio,ffn_mac_pct,attn_mac_pct,ffn_attn_crossover_tok,pub_hbm_util_pct,pub_tps_bs1,calib_hbm_err_pct,wall_s,peak_rss_mb,status
2a_hbm_bw,bw2.0TB_pd,8b,hbm_bw=2.0 TB/s (A100/default) [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.3,,OK
2a_hbm_bw,bw2.0TB_dec,8b,hbm_bw=2.0 TB/s (A100/default) [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
2a_hbm_bw,bw3.35TB_pd,8b,hbm_bw=3.35 TB/s (H100) [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,404784320,2149116346368,34354708480,66.9947,75.9257,58.0637,33.1864,28.5376,4.82123,2.53348,memory-bound,8198230.0,10255100.0,404784000.0,5061.95,10.6186,0.0849,524.288,2.53,62.56,197648.44,16766573,17.86,1.251,72.7,27.3,12288,,,,10.3,,OK
2a_hbm_bw,bw3.35TB_dec,8b,hbm_bw=3.35 TB/s (H100) [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,27934108,1370030080,2538811392,75.7715,91.7615,59.7814,20.1685,0.346995,0.990359,2.71301,memory-bound,5227.0,757855.0,27934100.0,35.7985,0.0981,0.0909,524.288,2.71,0.54,,2538811392,31.98,144.989,72.7,27.3,12288,,,,0.8,,OK
2b_hbm_lat,lat50_pd,8b,hbm_lat=50 cycles [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,50,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414632527,2149116346368,34354708480,65.4034,74.143,56.6638,34.0991,27.8598,4.70672,4.14279,memory-bound,8198230.0,17177400.0,414633000.0,4941.73,10.3664,0.0829,524.288,4.15,62.56,202457.52,16766573,17.48,2.095,72.7,27.3,12288,,,,10.3,,OK
2b_hbm_lat,lat50_dec,8b,hbm_lat=50 cycles [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,50,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28434087,1370030080,2538811392,74.4391,90.148,58.7302,21.6434,0.340894,0.972945,4.46438,memory-bound,5227.0,1269410.0,28434100.0,35.1691,0.0964,0.0893,524.288,4.46,0.54,,2538811392,31.42,242.856,72.7,27.3,12288,,,,0.8,,OK
2b_hbm_lat,lat100_pd,8b,hbm_lat=100 cycles [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,100,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414633461,2149116346368,34354708480,65.4033,74.1429,56.6637,34.099,27.8598,4.70671,4.14278,memory-bound,8198230.0,17177400.0,414633000.0,4941.71,10.3663,0.0829,524.288,4.15,62.56,202457.52,16766573,17.48,2.095,72.7,27.3,12288,,,,10.3,,OK
2b_hbm_lat,lat100_dec,8b,hbm_lat=100 cycles [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,100,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28434970,1370030080,2538811392,74.4368,90.1452,58.7284,21.6427,0.340883,0.972915,4.46424,memory-bound,5227.0,1269410.0,28435000.0,35.168,0.0964,0.0893,524.288,4.46,0.54,,2538811392,31.42,242.856,72.7,27.3,12288,,,,0.8,,OK
2b_hbm_lat,lat200_pd,8b,hbm_lat=200 cycles [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.3,,OK
2b_hbm_lat,lat200_dec,8b,hbm_lat=200 cycles [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
2b_hbm_lat,lat400_pd,8b,hbm_lat=400 cycles [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,400,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414673637,2149116346368,34354708480,65.3969,74.1357,56.6582,34.0957,27.8571,4.70626,4.14238,memory-bound,8198230.0,17177400.0,414674000.0,4941.24,10.3653,0.0828,524.288,4.14,62.56,202477.54,16766573,17.48,2.095,72.7,27.3,12288,,,,10.2,,OK
2b_hbm_lat,lat400_dec,8b,hbm_lat=400 cycles [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,400,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28449970,1370030080,2538811392,74.3975,90.0977,58.6974,21.6313,0.340703,0.972402,4.46189,memory-bound,5227.0,1269410.0,28450000.0,35.1494,0.0963,0.0892,524.288,4.46,0.54,,2538811392,31.4,242.856,72.7,27.3,12288,,,,0.8,,OK
2c_dma_channels,dma1ch_pd,8b,dma_channels=1  systolic_units=2 [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.2,,OK
2c_dma_channels,dma1ch_dec,8b,dma_channels=1  systolic_units=2 [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
2c_dma_channels,dma2ch_pd,8b,dma_channels=2  systolic_units=2 [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,2,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,372093789,2149116346368,34354708480,72.8805,82.4641,63.297,17.8524,31.0448,5.24481,2.3082,memory-bound,8198230.0,8588680.0,372094000.0,5506.68,11.5515,0.0923,524.288,4.61,62.56,181686.52,16766573,19.17,1.048,72.7,27.3,12288,,,,10.1,,OK
2c_dma_channels,dma2ch_dec,8b,dma_channels=2  systolic_units=2 [mode=decode],1.0,256,256,True,2,3,1,64,4,64,2,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,27503878,1370030080,2538811392,76.9567,93.1522,60.7612,10.0408,0.352423,1.00585,2.30769,memory-bound,5227.0,634703.0,27503900.0,36.3585,0.0996,0.0923,524.288,4.61,0.54,,2538811392,32.39,121.428,72.7,27.3,12288,,,,0.8,,OK
2c_dma_channels,dma4ch_pd,8b,dma_channels=4  systolic_units=2 [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,4,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,369145793,2149116346368,34354708480,73.4625,83.1359,63.7891,8.707,31.2927,5.28669,2.22086,compute-bound,8198230.0,4294340.0,369146000.0,5550.65,11.6437,0.0931,524.288,4.66,62.56,180247.07,16766573,19.35,0.524,72.7,27.3,12288,,,,10.0,,OK
2c_dma_channels,dma4ch_dec,8b,dma_channels=4  systolic_units=2 [mode=decode],1.0,256,256,True,2,3,1,64,4,64,4,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,27292388,1370030080,2538811392,77.5531,93.8741,61.232,4.76865,0.355154,1.01365,1.16279,memory-bound,5227.0,317352.0,27292400.0,36.6403,0.1004,0.093,524.288,4.65,0.54,,2538811392,32.64,60.714,72.7,27.3,12288,,,,0.8,,OK
2d_stage_doublebuf,sdb_OFF_pd,8b,stage_double_buffer=False [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,False,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.2,,OK
2d_stage_doublebuf,sdb_OFF_dec,8b,stage_double_buffer=False [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,False,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
2d_stage_doublebuf,sdb_ON_pd,8b,stage_double_buffer=True [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.2,,OK
2d_stage_doublebuf,sdb_ON_dec,8b,stage_double_buffer=True [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
2e_sram_ibuf,ibuf512KB_pd,8b,ibuf_kb=512 model_sram=ON [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,512,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.2,,OK
2e_sram_ibuf,ibuf512KB_dec,8b,ibuf_kb=512 model_sram=ON [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,512,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
2e_sram_ibuf,ibuf1024KB_pd,8b,ibuf_kb=1024 model_sram=ON [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,1024,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.3,,OK
2e_sram_ibuf,ibuf1024KB_dec,8b,ibuf_kb=1024 model_sram=ON [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,1024,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
2e_sram_ibuf,ibuf2048KB_pd,8b,ibuf_kb=2048 model_sram=ON [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,2048,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.3,,OK
2e_sram_ibuf,ibuf2048KB_dec,8b,ibuf_kb=2048 model_sram=ON [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,2048,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
2e_sram_ibuf,ibuf4096KB_pd,8b,ibuf_kb=4096 model_sram=ON [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.2,,OK
2e_sram_ibuf,ibuf4096KB_dec,8b,ibuf_kb=4096 model_sram=ON [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
3a_prompt_len,p128,8b,prompt=128  FFN=82.1% attn=17.9%  xover@12288tok,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,128,1,8192,True,53847465,127134662656,4956962816,66.9311,83.5441,50.3181,28.7014,7.93234,2.2976,4.60278,memory-bound,484981.0,2478480.0,53847500.0,2395.66,4.722,0.0921,524.288,4.61,25.65,420683.59,38426068,33.23,5.11,82.1,17.9,12288,,,,1.2,,OK
3a_prompt_len,p512,8b,prompt=512  FFN=80.0% attn=20.0%  xover@12288tok,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,512,1,8192,True,119943051,512633143296,10836459520,67.7493,79.0903,56.4082,33.2774,16.6632,4.07934,4.51734,memory-bound,1955540.0,5418230.0,119943000.0,4277.03,8.5479,0.0903,524.288,4.52,47.31,234263.67,21123703,22.68,2.771,80.0,20.0,12288,,,,2.8,,OK
3a_prompt_len,p2048,8b,prompt=2048  FFN=72.7% attn=27.3%  xover@12288tok,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.1,,OK
3a_prompt_len,p8192,8b,prompt=8192  FFN=53.3% attn=46.7%  xover@12288tok,1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,8192,1,8192,True,2129593068,10241237385216,128427704320,55.0544,64.185,45.9238,28.4682,48.5368,3.66298,3.01531,memory-bound,39067200.0,64213900.0,2129590000.0,3847.21,9.618,0.0603,524.288,3.02,79.74,259959.72,15675297,18.26,1.644,53.3,46.7,12288,,,,49.2,,OK
3b_tile_size,tile128_pd,8b,"tile=128x128 array=256x256  [sub-tile: tiler active, 25% array util] [mode=prefill_decode]",1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,128,128,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,416801157,2140526411776,34355757056,75.252,82.4573,68.0467,34.114,27.5756,4.68223,4.12136,memory-bound,8165460.0,17177900.0,416801000.0,4916.01,10.2712,0.0824,524.288,4.12,62.3,203516.11,16767085,14.41,2.104,72.7,27.3,12288,,,,12.8,,OK
3b_tile_size,tile128_dec,8b,"tile=128x128 array=256x256  [sub-tile: tiler active, 25% array util] [mode=decode]",1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,128,128,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,31585698,1370030080,2538811392,76.9709,91.1124,62.8294,19.5162,0.337138,0.875865,4.01893,memory-bound,5227.0,1269410.0,31585700.0,31.6599,0.0868,0.0804,524.288,4.02,0.54,,2538811392,28.28,242.856,72.7,27.3,12288,,,,1.0,,OK
3b_tile_size,tile256_pd,8b,tile=256x256 array=256x256  [EXACT FIT: tiler passthrough] [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.1,,OK
3b_tile_size,tile256_dec,8b,tile=256x256 array=256x256  [EXACT FIT: tiler passthrough] [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
3b_tile_size,tile512_pd,8b,tile=512x512 array=256x256  [over-size: 4 passes/instr] [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,512,512,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,425223304,2166296215552,34354184192,64.1444,72.4496,55.8391,34.6361,28.6728,4.58949,4.03955,memory-bound,8263760.0,17177100.0,425223000.0,4818.64,10.189,0.0808,524.288,4.04,63.06,207628.42,16766317,16.61,2.079,72.7,27.3,12288,,,,10.1,,OK
3b_tile_size,tile512_dec,8b,tile=512x512 array=256x256  [over-size: 4 passes/instr] [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,512,512,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28440018,1370030080,2538811392,74.4236,90.1292,58.7179,21.6353,0.32642,0.972742,4.46345,memory-bound,5227.0,1269410.0,28440000.0,35.1617,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
3c_kv_cache,kv_on_pd,8b,kv_cache_enabled=True [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.3,,OK
3c_kv_cache,kv_on_dec,8b,kv_cache_enabled=True [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
3c_kv_cache,kv_off_pd,8b,kv_cache_enabled=False [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,False,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.9,,OK
3c_kv_cache,kv_off_dec,8b,kv_cache_enabled=False [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,False,28439970,1370030080,2471636992,74.4237,90.1294,58.718,21.5147,0.340823,2.81713,4.34536,memory-bound,5227.0,1235820.0,28440000.0,35.1618,0.0963,0.0869,524.288,4.35,0.55,,2471636992,31.41,236.43,72.7,27.3,12288,,,,0.8,,OK
3d_head_dim,hd64_pd,8b,head_dim=64 hidden_dim=2048  (32 q_heads fixed)  FFN=72.7% attn=27.3% [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,8,4,2048,1,8192,True,414638661,2149116346368,34354708480,65.4025,74.1419,56.663,34.0986,27.8594,4.70665,4.14273,memory-bound,8198230.0,17177400.0,414639000.0,4941.65,10.3662,0.0829,524.288,4.15,62.56,202460.45,16766573,17.48,2.095,72.7,27.3,12288,,,,10.5,,OK
3d_head_dim,hd64_dec,8b,head_dim=64 hidden_dim=2048  (32 q_heads fixed)  FFN=72.7% attn=27.3% [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,2048,64,8192,32,8,4,2048,1,8192,True,28439970,1370030080,2538811392,74.4237,90.1294,58.718,21.6389,0.340823,0.972744,4.46346,memory-bound,5227.0,1269410.0,28440000.0,35.1618,0.0963,0.0893,524.288,4.46,0.54,,2538811392,31.41,242.856,72.7,27.3,12288,,,,0.8,,OK
3d_head_dim,hd128_pd,8b,head_dim=128 hidden_dim=4096  (32 q_heads fixed)  FFN=63.2% attn=36.8% [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,4096,128,8192,32,8,4,2048,1,8192,True,908847557,4985763004416,80117923840,65.0846,77.5653,52.6039,33.6672,20.6281,4.28998,4.40767,memory-bound,19019200.0,40059000.0,908848000.0,2254.5,10.9716,0.0882,524.288,4.41,62.23,443773.44,39100988,24.96,2.106,63.2,36.8,12288,,,,19.7,,OK
3d_head_dim,hd128_dec,8b,head_dim=128 hidden_dim=4096  (32 q_heads fixed)  FFN=63.2% attn=36.8% [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,4096,128,8192,32,8,4,2048,1,8192,True,61234458,3075604480,5748711424,69.7734,88.8171,50.7297,22.764,0.226926,0.895352,4.69402,memory-bound,11733.0,2874360.0,61234500.0,16.3307,0.1005,0.0939,524.288,4.7,0.54,,5748711424,38.09,244.981,63.2,36.8,12288,,,,1.3,,OK
3d_head_dim,hd256_pd,8b,head_dim=256 hidden_dim=8192  (32 q_heads fixed)  FFN=50.0% attn=50.0% [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,8192,256,8192,32,8,4,2048,1,8192,True,2301855344,12721647255552,205869875200,62.2425,79.9913,44.4937,31.2415,16.2202,3.38583,4.47182,memory-bound,48529200.0,102935000.0,2301860000.0,890.152,11.0534,0.0894,524.288,4.47,61.79,1123955.08,100473341,35.5,2.121,50.0,50.0,12288,,,,41.7,,OK
3d_head_dim,hd256_dec,8b,head_dim=256 hidden_dim=8192  (32 q_heads fixed)  FFN=50.0% attn=50.0% [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,16,8192,256,8192,32,8,4,2048,1,8192,True,150654207,7493386240,14181777408,64.811,87.6245,41.9974,22.8671,0.161622,0.724504,4.70673,memory-bound,28585.0,7090890.0,150654000.0,6.63772,0.0995,0.0941,524.288,4.71,0.53,,14181777408,45.63,248.063,50.0,50.0,12288,,,,2.9,,OK
4a_gqa_8b,kv32_MHA_pd,8b,8B kv_heads=32 gqa_group=1 (MHA — full KV) [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,16,2048,64,8192,32,32,1,2048,1,8192,True,424437621,2355375439872,38381436928,68.6174,74.8535,62.3813,35.365,28.0813,5.71017,4.52145,memory-bound,8985040.0,19190700.0,424438000.0,4827.56,11.0988,0.0904,524.288,4.52,61.37,207245.12,18731790,12.47,2.136,66.7,33.3,12288,,,,11.0,,OK
