group,name,model,description,clock_ghz,array_rows,array_cols,bidirectional,systolic_units,vector_cores,access_cores,vec_simd,exp_lat,access_bw,dma_channels,hbm_bw_tb_s,hbm_lat_cycles,ibuf_kb,obuf_kb,stage_double_buffer,model_sram,tile_rows,tile_cols,mode,num_layers,hidden_dim,head_dim,intermediate_dim,num_q_heads,num_kv_heads,gqa_group,prompt_len,gen_steps,max_seq_len,kv_cache,cycles,MACs,hbm_bytes,systolic_util_pct,systolic_0_util_pct,systolic_1_util_pct,dma_util_pct,vec_util_pct,access_util_pct,roofline_eff_pct,roofline_bound,compute_bound_cyc,memory_bound_cyc,ttft_ns,decode_tps,tflops_achieved,hbm_bw_achieved_tb_s,tflops_peak,hbm_util_pct,arith_intensity,ttft_per_token_ns,bytes_per_token,systolic_imbalance,mem_compute_ratio,ffn_mac_pct,attn_mac_pct,ffn_attn_crossover_tok,pub_hbm_util_pct,pub_tps_bs1,calib_hbm_err_pct,wall_s,peak_rss_mb,status
5_pareto,arr64_bw1.0_pd,8b,array=64x64 hbm_bw=1.0TB/s plen=64 mseq=128 [mode=prefill_decode],1.0,64,64,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,64,64,prefill_decode,32,4096,128,14336,32,8,4,64,1,128,True,724120409,455797374976,30046724096,48.7433,58.4677,39.0189,50.4984,5.29579,0.342911,4.14941,memory-bound,27819700.0,30046700.0,724120000.0,89.7641,1.2589,0.0415,32.768,4.15,15.17,11314375.0,462257294,19.45,1.08,80.6,19.4,21504,,,,37.5,,OK
5_pareto,arr64_bw1.0_dec,8b,array=64x64 hbm_bw=1.0TB/s plen=64 mseq=128 [mode=decode],1.0,64,64,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,64,64,decode,32,4096,128,14336,32,8,4,64,1,128,True,344016890,7521697792,15018524672,51.357,61.337,41.3771,38.9318,0.187722,0.0222431,4.36564,memory-bound,459088.0,15018500.0,344017000.0,2.90683,0.0437,0.0437,32.768,4.37,0.5,,15018524672,19.96,32.714,80.6,19.4,21504,,,,20.5,,OK
5_pareto,arr64_bw2.0_pd,8b,array=64x64 hbm_bw=2.0TB/s plen=64 mseq=128 [mode=prefill_decode],1.0,64,64,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,64,64,prefill_decode,32,4096,128,14336,32,8,4,64,1,128,True,709204823,455797374976,30046724096,49.7685,59.6974,39.8396,49.4554,5.40717,0.350123,3.92266,compute-bound,27819700.0,15023400.0,709205000.0,91.6519,1.2854,0.0424,32.768,2.12,15.17,11081328.12,462257294,19.86,0.54,80.6,19.4,21504,,,,38.1,,OK
5_pareto,arr64_bw2.0_dec,8b,array=64x64 hbm_bw=2.0TB/s plen=64 mseq=128 [mode=decode],1.0,64,64,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,64,64,decode,32,4096,128,14336,32,8,4,64,1,128,True,336559098,7521697792,15018524672,52.495,62.6961,42.294,37.5773,0.191881,0.022736,2.23119,memory-bound,459088.0,7509260.0,336559000.0,2.97125,0.0447,0.0446,32.768,2.23,0.5,,15018524672,20.4,16.357,80.6,19.4,21504,,,,19.1,,OK
5_pareto,arr64_bw3.35_pd,8b,array=64x64 hbm_bw=3.35TB/s plen=64 mseq=128 [mode=prefill_decode],1.0,64,64,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,64,64,prefill_decode,32,4096,128,14336,32,8,4,64,1,128,True,703070891,455797374976,30046724096,50.2027,60.2182,40.1871,49.0135,5.45435,0.353177,3.95688,compute-bound,27819700.0,8969170.0,703071000.0,92.4516,1.2966,0.0427,32.768,1.27,15.17,10985484.38,462257294,20.03,0.322,80.6,19.4,21504,,,,38.4,,OK
5_pareto,arr64_bw3.35_dec,8b,array=64x64 hbm_bw=3.35TB/s plen=64 mseq=128 [mode=decode],1.0,64,64,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,64,64,decode,32,4096,128,14336,32,8,4,64,1,128,True,333492120,7521697792,15018524672,52.9778,63.2727,42.6829,37.0026,0.193646,0.0229451,1.3443,memory-bound,459088.0,4483140.0,333492000.0,2.99857,0.0451,0.045,32.768,1.34,0.5,,15018524672,20.59,9.765,80.6,19.4,21504,,,,19.2,,OK
5_pareto,arr128_bw1.0_pd,8b,array=128x128 hbm_bw=1.0TB/s plen=128 mseq=192 [mode=prefill_decode],1.0,128,128,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,128,128,prefill_decode,32,4096,128,14336,32,8,4,128,1,192,True,301016133,905711976448,30073462784,58.8241,70.4461,47.2022,63.9754,13.1807,1.63385,9.99065,memory-bound,13820100.0,30073500.0,301016000.0,428.548,6.0177,0.0999,131.072,9.99,30.12,2351687.5,233127618,23.24,2.176,80.4,19.6,21504,,,,9.5,,OK
5_pareto,arr128_bw1.0_dec,8b,array=128x128 hbm_bw=1.0TB/s plen=128 mseq=192 [mode=decode],1.0,128,128,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,128,128,decode,32,4096,128,14336,32,8,4,128,1,192,True,132946938,7538475008,15026913280,66.7422,79.7375,53.7468,55.6925,0.257604,0.0822042,11.3029,memory-bound,115028.0,15026900.0,132947000.0,7.5218,0.1134,0.113,131.072,11.3,0.5,,15026913280,25.99,130.637,80.4,19.6,21504,,,,4.7,,OK
5_pareto,arr128_bw2.0_pd,8b,array=128x128 hbm_bw=2.0TB/s plen=128 mseq=192 [mode=prefill_decode],1.0,128,128,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,128,128,prefill_decode,32,4096,128,14336,32,8,4,128,1,192,True,286030653,905711976448,30073462784,61.906,74.081,49.731,62.1033,13.8713,1.71945,5.25704,memory-bound,13820100.0,15036700.0,286031000.0,451.001,6.333,0.1051,131.072,5.25,30.12,2234617.19,233127618,24.35,1.088,80.4,19.6,21504,,,,9.4,,OK
5_pareto,arr128_bw2.0_dec,8b,array=128x128 hbm_bw=2.0TB/s plen=128 mseq=192 [mode=decode],1.0,128,128,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,128,128,decode,32,4096,128,14336,32,8,4,128,1,192,True,125489146,7538475008,15026913280,70.7086,84.4763,56.941,53.0528,0.272913,0.0870896,5.98734,memory-bound,115028.0,7513460.0,125489000.0,7.96882,0.1201,0.1197,131.072,5.99,0.5,,15026913280,27.54,65.319,80.4,19.6,21504,,,,4.7,,OK
5_pareto,arr128_bw3.35_pd,8b,array=128x128 hbm_bw=3.35TB/s plen=128 mseq=192 [mode=prefill_decode],1.0,128,128,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,128,128,prefill_decode,32,4096,128,14336,32,8,4,128,1,192,True,279966248,905711976448,30073462784,63.2469,75.7339,50.7599,61.2535,14.1717,1.7567,4.93633,compute-bound,13820100.0,8977150.0,279966000.0,460.77,6.4702,0.1074,131.072,3.21,30.12,2187234.38,233127618,24.97,0.65,80.4,19.6,21504,,,,9.5,,OK
5_pareto,arr128_bw3.35_dec,8b,array=128x128 hbm_bw=3.35TB/s plen=128 mseq=192 [mode=decode],1.0,128,128,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,128,128,decode,32,4096,128,14336,32,8,4,128,1,192,True,122422168,7538475008,15026913280,72.48,86.5926,58.3675,51.8737,0.279751,0.0892714,3.66408,memory-bound,115028.0,4485650.0,122422000.0,8.16846,0.1232,0.1227,131.072,3.66,0.5,,15026913280,28.23,38.996,80.4,19.6,21504,,,,4.7,,OK
5_pareto,arr256_bw1.0_pd,8b,array=256x256 hbm_bw=1.0TB/s plen=256 mseq=320 [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,256,256,prefill_decode,32,4096,128,14336,32,8,4,256,1,320,True,473066142,1811983630336,44085583872,68.9331,78.6114,59.2547,37.0491,11.3879,2.06912,9.31912,memory-bound,6912170.0,44085600.0,473066000.0,543.264,7.6606,0.0932,524.288,9.32,41.1,1847914.06,171539237,19.36,6.378,80.0,20.0,21504,,,,10.8,,OK
5_pareto,arr256_bw1.0_dec,8b,array=256x256 hbm_bw=1.0TB/s plen=256 mseq=320 [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,256,256,decode,32,4096,128,14336,32,8,4,256,1,320,True,149754634,7572029440,15043690496,74.4806,85.9436,63.0176,29.7998,0.155911,0.11674,10.0456,memory-bound,28885.0,15043700.0,149755000.0,6.67759,0.1011,0.1005,524.288,10.05,0.5,,15043690496,22.93,520.814,80.0,20.0,21504,,,,3.6,,OK
5_pareto,arr256_bw2.0_pd,8b,array=256x256 hbm_bw=2.0TB/s plen=256 mseq=320 [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,prefill_decode,32,4096,128,14336,32,8,4,256,1,320,True,450193289,1811983630336,44085583872,72.4353,82.5836,62.2871,34.0664,11.9665,2.17424,4.8963,memory-bound,6912170.0,22042800.0,450193000.0,570.866,8.0498,0.0979,524.288,4.9,41.1,1758566.41,171539237,20.3,3.189,80.0,20.0,21504,,,,10.7,,OK
5_pareto,arr256_bw2.0_dec,8b,array=256x256 hbm_bw=2.0TB/s plen=256 mseq=320 [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,256,256,decode,32,4096,128,14336,32,8,4,256,1,320,True,142296842,7572029440,15043690496,78.3842,90.4479,66.3204,26.1087,0.164083,0.122859,5.28602,memory-bound,28885.0,7521850.0,142297000.0,7.02756,0.1064,0.1057,524.288,5.29,0.5,,15043690496,24.13,260.407,80.0,20.0,21504,,,,3.6,,OK
5_pareto,arr256_bw3.35_pd,8b,array=256x256 hbm_bw=3.35TB/s plen=256 mseq=320 [mode=prefill_decode],1.0,256,256,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,256,256,prefill_decode,32,4096,128,14336,32,8,4,256,1,320,True,439827361,1811983630336,44085583872,74.1425,84.5411,63.7439,32.8206,12.2485,2.22549,2.99205,memory-bound,6912170.0,13159900.0,439827000.0,584.32,8.2395,0.1002,524.288,2.99,41.1,1718074.22,171539237,20.8,1.904,80.0,20.0,21504,,,,10.5,,OK
5_pareto,arr256_bw3.35_dec,8b,array=256x256 hbm_bw=3.35TB/s plen=256 mseq=320 [mode=decode],1.0,256,256,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,256,256,decode,32,4096,128,14336,32,8,4,256,1,320,True,139229864,7572029440,15043690496,80.1108,92.4403,67.7813,24.4762,0.167697,0.125565,3.22535,memory-bound,28885.0,4490650.0,139230000.0,7.18237,0.1088,0.108,524.288,3.22,0.5,,15043690496,24.66,155.467,80.0,20.0,21504,,,,3.6,,OK
5_pareto,arr512_bw1.0_pd,8b,array=512x512 hbm_bw=1.0TB/s plen=256 mseq=320 [mode=prefill_decode],1.0,512,512,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,512,512,prefill_decode,32,4096,128,14336,32,8,4,256,1,320,True,582238926,1811983630336,44085583872,78.8346,86.6814,70.9879,18.8549,6.96013,1.68115,7.57173,memory-bound,1728040.0,44085600.0,582239000.0,441.4,6.2242,0.0757,2097.152,7.57,41.1,2274371.09,171539237,15.69,25.512,80.0,20.0,21504,,,,8.8,,OK
5_pareto,arr512_bw1.0_dec,8b,array=512x512 hbm_bw=1.0TB/s plen=256 mseq=320 [mode=decode],1.0,512,512,True,2,3,1,64,4,64,1,1.0,200,4096,4096,True,True,512,512,decode,32,4096,128,14336,32,8,4,256,1,320,True,190842562,7572029440,15043690496,81.5218,90.5169,72.5268,15.6716,0.0907481,0.0916064,7.88278,memory-bound,7222.0,15043700.0,190843000.0,5.23992,0.0794,0.0788,2097.152,7.88,0.5,,15043690496,17.99,2083.038,80.0,20.0,21504,,,,2.9,,OK
5_pareto,arr512_bw2.0_pd,8b,array=512x512 hbm_bw=2.0TB/s plen=256 mseq=320 [mode=prefill_decode],1.0,512,512,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,512,512,prefill_decode,32,4096,128,14336,32,8,4,256,1,320,True,558890425,1811983630336,44085583872,82.1281,90.2938,73.9623,15.7237,7.2509,1.75138,3.94403,memory-bound,1728040.0,22042800.0,558890000.0,459.84,6.4842,0.0789,2097.152,3.94,41.1,2183164.06,171539237,16.33,12.756,80.0,20.0,21504,,,,8.9,,OK
5_pareto,arr512_bw2.0_dec,8b,array=512x512 hbm_bw=2.0TB/s plen=256 mseq=320 [mode=decode],1.0,512,512,True,2,3,1,64,4,64,1,2.0,200,4096,4096,True,True,512,512,decode,32,4096,128,14336,32,8,4,256,1,320,True,183384770,7572029440,15043690496,84.8371,94.198,75.4763,12.233,0.0944386,0.0953318,4.10167,memory-bound,7222.0,7521850.0,183385000.0,5.45302,0.0826,0.082,2097.152,4.1,0.5,,15043690496,18.72,1041.519,80.0,20.0,21504,,,,2.9,,OK
5_pareto,arr512_bw3.35_pd,8b,array=512x512 hbm_bw=3.35TB/s plen=256 mseq=320 [mode=prefill_decode],1.0,512,512,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,512,512,prefill_decode,32,4096,128,14336,32,8,4,256,1,320,True,547738065,1811983630336,44085583872,83.8003,92.1233,75.4772,14.3988,7.39853,1.78704,2.40259,memory-bound,1728040.0,13159900.0,547738000.0,469.202,6.6162,0.0805,2097.152,2.4,41.1,2139601.56,171539237,16.65,7.616,80.0,20.0,21504,,,,8.6,,OK
5_pareto,arr512_bw3.35_dec,8b,array=512x512 hbm_bw=3.35TB/s plen=256 mseq=320 [mode=decode],1.0,512,512,True,2,3,1,64,4,64,1,3.35,200,4096,4096,True,True,512,512,decode,32,4096,128,14336,32,8,4,256,1,320,True,180317792,7572029440,15043690496,86.2801,95.8001,76.7601,10.7365,0.0960449,0.0969533,2.49041,memory-bound,7222.0,4490650.0,180318000.0,5.54576,0.084,0.0834,2097.152,2.49,0.5,,15043690496,19.04,621.801,80.0,20.0,21504,,,,2.9,,OK


# ===== CALIBRATION REFERENCE =====
# Metric : hbm_util_pct = hbm_bw_achieved / hbm_bw_peak
# Target : ±20% of pub_hbm_util_pct  with  stage_double_buffer=ON
# chip,hbm_bw_tb_s,pub_bs1_tps,pub_hbm_util_pct
# H100_SXM5,3.35,120,64.5
# A100_SXM4,2.0,70,63.0
# TPUv4_chip,1.2,60,90.0
